dsp;553456
add;1237568
dsp;563768
add;1058960
dsp;657400
add;1544232
dsp;701488
add;1037376
dsp;743232
add;786280
dsp;750712
add;699152
dsp;766976
add;151576
dsp;786280
add;1817208
dsp;788080
add;297456
dsp;798240
add;1075368
dsp;848856
add;1703488
dsp;867888
add;1349304
dsp;889528
add;1382896
dsp;899264
add;699968
dsp;942064
add;494408
dsp;950944
add;1395344
dsp;987344
add;876296
dsp;991160
add;1816304
dsp;999456
add;1812984
dsp;1037376
add;965232
dsp;1058960
add;1290400
dsp;1061096
add;511944
dsp;1075368
add;97960
dsp;1081728
add;102208
dsp;1092120
add;1621360
dsp;1100064
add;2080344
dsp;1134376
add;115584
dsp;1135520
dsp;1208728
dsp;1237568
add;1102992
add;1693592
add;396816
dsp;1255480
dsp;1290400
dsp;1292912
dsp;1340688
dsp;1349304
dsp;1382896
add;821112
dsp;1395344
dsp;1452280
dsp;1456456
dsp;1464680
dsp;1544232
add;542768
add;947608
add;443344
add;293544
add;1240192
add;626560
add;1205304
add;1912832
add;2053816
add;2026576
dsp;1564648
add;567824
dsp;1614328
add;1498160
dsp;1617832
add;503008
dsp;1620816
add;327688
dsp;1621360
add;1488312
dsp;1628744
add;653712
dsp;1649696
add;2096824
dsp;1659736
add;1542320
dsp;1660336
add;231488
dsp;1662872
add;771952
dsp;1665680
add;181664
dsp;1693592
add;1916528
dsp;1703488
add;842496
dsp;1705992
add;130280
dsp;1708064
add;2014288
dsp;1787984
add;2018712
dsp;1806928
add;25144
dsp;1809784
add;1017320
dsp;1812984
add;905000
dsp;1816304
add;1294464
dsp;1817208
add;211488
dsp;1869312
add;917552
dsp;1875032
add;1386824
dsp;1876200
add;1268224
dsp;1912832
add;1495632
dsp;1916528
add;368000
dsp;1931728
add;346120
dsp;1942064
add;1287424
dsp;1947600
add;348536
dsp;1949616
add;856696
dsp;1962616
add;212552
dsp;1975408
add;1637376
dsp;2014288
add;1832920
dsp;2016560
add;604032
dsp;2018712
add;1661872
dsp;2026576
add;945952
dsp;2028600
add;1057920
dsp;2030968
add;521248
dsp;2051504
add;1267304
dsp;2053816
add;106400
dsp;2067792
add;1460912
dsp;2080344
add;1683472
dsp;2096824
add;602664
dsp;1832920
add;1967952
dsp;1967952
add;435640
dsp;1683472
add;912048
dsp;1661872
add;768056
dsp;1637376
add;1626800
dsp;1626800
add;1907792
dsp;1542320
add;966352
dsp;1498160
add;1124032
dsp;1495632
add;1565408
dsp;1488312
add;798512
dsp;1460912
add;1744352
dsp;1386824
add;294400
dsp;1294464
add;814816
dsp;1287424
add;1776704
dsp;1268224
add;587480
dsp;1267304
add;978000
dsp;1240192
add;594528
dsp;1205304
add;280808
dsp;1124032
add;534320
dsp;1102992
add;512832
dsp;1057920
add;1209368
dsp;1017320
add;205792
dsp;978000
add;1535112
dsp;966352
add;1158192
dsp;965232
add;604560
dsp;947608
add;2016976
dsp;945952
add;1454032
dsp;917552
add;619288
dsp;912048
add;1351656
dsp;905000
add;1232704
dsp;876296
add;33648
dsp;856696
add;1885848
dsp;842496
add;1942192
dsp;821112
add;1035944
dsp;814816
add;2022120
dsp;798512
dsp;771952
dsp;768056
add;358472
add;950456
add;2011616
dsp;699968
dsp;699152
dsp;653712
dsp;626560
dsp;619288
dsp;604560
add;1561792
add;2045944
add;1545176
add;14272
add;940008
add;1279664
dsp;604032
add;1748760
dsp;602664
add;1473920
dsp;594528
add;2078824
dsp;587480
add;938016
dsp;567824
add;677136
dsp;542768
add;877408
dsp;534320
add;1845704
dsp;521248
add;590992
dsp;512832
add;2085872
dsp;511944
add;1209960
dsp;503008
add;596056
dsp;494408
add;1788600
dsp;443344
add;306736
dsp;435640
add;1239272
dsp;396816
add;516056
dsp;368000
add;1993024
dsp;358472
add;459224
dsp;348536
add;1894472
dsp;346120
add;825944
dsp;327688
add;561048
dsp;306736
add;726408
dsp;297456
add;1114904
dsp;294400
add;241784
dsp;293544
add;146464
dsp;280808
add;478544
dsp;241784
add;1564432
dsp;239864
add;1411104
dsp;231488
add;586552
dsp;212552
add;192816
dsp;211488
add;760288
dsp;205792
add;876432
dsp;192816
add;1222400
dsp;181664
add;175744
dsp;175744
add;1033504
dsp;151576
add;1523464
dsp;146464
add;980720
dsp;130280
add;247192
dsp;115584
add;92728
dsp;106400
add;1004736
dsp;102208
dsp;97960
dsp;92728
add;131104
add;326704
add;1992784
dsp;131104
dsp;54344
dsp;33648
dsp;25144
dsp;14272
dsp;247192
add;1105472
add;1449656
add;465016
add;1460328
add;217320
dsp;217320
add;1922312
add;1903136
dsp;326704
add;368032
dsp;368032
add;1938136
dsp;459224
dsp;465016
dsp;478544
dsp;516056
dsp;561048
add;650368
add;1662640
add;1747416
add;14536
add;374488
dsp;586552
add;461488
dsp;590992
add;1173104
dsp;596056
add;991848
dsp;650368
add;443776
dsp;677136
add;961048
dsp;726408
add;123560
dsp;760288
add;1372000
dsp;825944
add;1448856
dsp;876432
add;974952
dsp;877408
add;68472
dsp;938016
add;1342928
dsp;940008
add;857336
dsp;950456
add;1077704
dsp;961048
add;708672
dsp;974952
add;727296
dsp;980720
dsp;991848
dsp;1004736
dsp;1033504
dsp;1035944
dsp;1077704
add;865608
add;466848
add;847400
add;85280
add;1363008
add;1290240
dsp;1105472
add;370928
dsp;1114904
add;2091032
dsp;1158192
add;1627208
dsp;1173104
add;475904
dsp;1209368
add;529848
dsp;1209960
add;677176
dsp;1222400
add;1544416
dsp;1232704
dsp;1239272
add;802984
dsp;1279664
add;2073704
dsp;1290240
add;388704
dsp;1342928
add;957976
dsp;1351656
add;212312
dsp;1363008
add;747504
dsp;1372000
add;1257952
dsp;1411104
add;220768
dsp;1448856
add;1660864
dsp;1449656
add;102248
dsp;1454032
add;101944
dsp;1460328
add;1070600
dsp;1473920
add;1594152
dsp;1523464
add;1178760
dsp;1535112
add;851968
dsp;1544416
add;1872560
dsp;1545176
add;918088
dsp;1561792
add;565840
dsp;1564432
add;514224
dsp;1565408
add;1284432
dsp;1594152
add;1895576
dsp;1627208
add;1277800
dsp;1660864
add;247832
dsp;1662640
add;610448
dsp;1744352
add;264272
dsp;1747416
dsp;1748760
dsp;1776704
dsp;1788600
add;1661448
add;123480
add;830368
add;1976920
dsp;1845704
dsp;1872560
dsp;1885848
dsp;1894472
dsp;1895576
dsp;1903136
add;865024
add;1621640
add;1950328
add;1354736
add;3752
add;1591128
dsp;1907792
add;1726416
dsp;1922312
add;84848
dsp;1938136
add;1318392
dsp;1942192
add;1629976
dsp;1950328
add;1238984
dsp;1976920
add;85016
dsp;1992784
add;958544
dsp;1993024
add;2011664
dsp;2011616
add;1282264
dsp;2011664
add;997992
dsp;2016976
add;970824
dsp;2022120
add;2060624
dsp;2045944
add;1545624
dsp;2060624
add;1221864
dsp;2073704
add;1376560
dsp;2078824
add;240720
dsp;2085872
add;1534824
dsp;2091032
add;796584
dsp;1726416
add;1449568
dsp;1661448
add;167120
dsp;1629976
add;411152
dsp;1621640
add;137016
dsp;1591128
add;1740680
dsp;1545624
add;670464
dsp;1534824
add;408424
dsp;1449568
add;1044104
dsp;1376560
add;1425584
dsp;1354736
add;1865112
dsp;1318392
add;1879952
dsp;1284432
add;267272
dsp;1282264
add;1242032
dsp;1277800
add;620952
dsp;1257952
add;192200
dsp;1242032
add;1410104
dsp;1238984
add;1124720
dsp;1221864
add;1388608
dsp;1178760
add;1219504
dsp;1219504
add;1132824
dsp;1132824
add;49592
dsp;1124720
add;1443976
dsp;1070600
add;1133192
dsp;1044104
add;1485128
dsp;997992
add;131152
dsp;970824
add;1196008
dsp;958544
add;786792
dsp;957976
add;1000456
dsp;918088
add;1994376
dsp;865608
add;1048416
dsp;865024
add;801856
dsp;857336
add;1322960
dsp;851968
add;617096
dsp;847400
add;55888
dsp;830368
add;2079456
dsp;802984
add;1173088
dsp;801856
add;1895896
dsp;796584
add;1833000
dsp;786792
add;714376
dsp;747504
add;1036784
dsp;727296
add;368112
dsp;714376
add;369336
dsp;708672
dsp;677176
dsp;670464
add;318496
add;1834520
add;1995368
dsp;620952
dsp;617096
dsp;610448
dsp;565840
dsp;529848
dsp;514224
add;1452768
add;1856320
add;225464
add;69688
add;1380360
add;1929016
dsp;475904
add;1872352
dsp;466848
add;342544
dsp;461488
add;71768
dsp;443776
add;447456
dsp;447456
add;156856
dsp;411152
add;1472280
dsp;408424
add;310416
dsp;388704
dsp;374488
add;262576
dsp;370928
add;1187080
dsp;369336
add;1231768
dsp;368112
add;255184
dsp;342544
add;2011184
dsp;318496
add;1980240
dsp;310416
dsp;267272
add;88352
dsp;264272
add;233448
dsp;262576
add;1846128
dsp;255184
add;1311064
dsp;247832
add;2090248
dsp;240720
add;275464
dsp;233448
add;1050968
dsp;225464
add;404704
dsp;220768
dsp;212312
add;903776
dsp;192200
add;104264
dsp;167120
add;76616
dsp;156856
add;163144
dsp;163144
add;1380968
dsp;137016
add;48376
dsp;131152
dsp;123560
add;1441216
dsp;123480
add;1790256
dsp;104264
add;455264
dsp;102248
add;206352
dsp;101944
add;913024
dsp;88352
add;601232
dsp;85280
add;1415000
dsp;85016
add;352816
dsp;84848
add;1044544
dsp;76616
add;1601768
dsp;71768
add;2074568
dsp;69688
add;60432
dsp;68472
add;208592
dsp;60432
add;1877832
dsp;55888
add;580136
dsp;49592
add;295488
dsp;48376
dsp;14536
add;528936
dsp;3752
add;894576
dsp;206352
add;1551248
dsp;208592
add;1063648
dsp;275464
dsp;295488
dsp;352816
add;441656
add;1899416
add;1804080
dsp;404704
dsp;441656
dsp;455264
dsp;528936
dsp;580136
dsp;601232
add;855720
add;836912
add;1061008
add;595472
add;1632696
dsp;595472
add;1222608
add;1729872
dsp;836912
dsp;855720
add;1651968
dsp;894576
dsp;903776
add;931576
dsp;913024
add;1310928
dsp;931576
add;1004048
dsp;1000456
add;839920
dsp;1004048
dsp;1036784
add;1703656
dsp;1044544
add;906624
dsp;1048416
add;843216
dsp;1050968
add;768032
dsp;1061008
add;641752
dsp;1063648
add;522912
dsp;1133192
add;1897328
dsp;1173088
add;244448
dsp;1187080
add;1028992
dsp;1196008
add;2026744
dsp;1222608
add;1073608
dsp;1231768
add;161848
dsp;1310928
add;1393264
dsp;1311064
add;1101160
dsp;1322960
add;624632
dsp;1380360
dsp;1380968
add;1773808
dsp;1388608
add;680152
dsp;1393264
add;1548176
dsp;1410104
add;1533264
dsp;1415000
add;862264
dsp;1425584
add;1212800
dsp;1441216
add;1025176
dsp;1443976
add;2001736
dsp;1452768
add;2033000
dsp;1472280
add;1685120
dsp;1485128
dsp;1533264
add;804232
dsp;1548176
add;87584
dsp;1551248
add;1320176
dsp;1601768
dsp;1632696
add;1595240
dsp;1651968
add;1446600
dsp;1685120
add;475424
dsp;1703656
add;1278176
dsp;1729872
add;1493672
dsp;1740680
add;272
dsp;1773808
add;1260448
dsp;1790256
add;246000
dsp;1804080
add;1416336
dsp;1833000
add;881312
dsp;1834520
add;272216
dsp;1846128
add;1017736
dsp;1856320
dsp;1865112
dsp;1872352
add;578824
add;1984784
add;296712
dsp;1877832
dsp;1879952
dsp;1895896
dsp;1897328
dsp;1899416
dsp;1929016
add;1455568
add;186896
add;706104
add;1133904
add;628648
add;397008
dsp;1980240
dsp;1984784
dsp;1994376
add;2052032
add;728776
add;970296
dsp;1995368
dsp;2001736
dsp;2011184
dsp;2026744
dsp;2033000
add;144368
add;1238592
add;1986968
add;1518920
dsp;2052032
add;344416
dsp;2074568
add;823456
dsp;2079456
add;257528
dsp;2090248
add;1802664
dsp;1986968
add;246424
dsp;1802664
add;1846272
dsp;1846272
add;771272
dsp;1595240
dsp;1518920
add;951432
dsp;1493672
add;1036008
dsp;1455568
add;1432440
dsp;1446600
dsp;1432440
add;604536
dsp;1416336
dsp;1320176
dsp;1278176
add;949856
dsp;1260448
dsp;1238592
dsp;1212800
add;451288
dsp;1133904
dsp;1101160
add;1760048
dsp;1073608
add;343680
dsp;1036008
add;1653968
dsp;1028992
add;1860176
dsp;1025176
add;1504664
dsp;1017736
add;1394936
dsp;970296
add;874872
dsp;951432
add;201504
dsp;949856
dsp;906624
dsp;881312
add;1575648
add;2091360
dsp;874872
dsp;862264
dsp;843216
dsp;839920
dsp;823456
dsp;804232
add;1827680
add;453672
add;644192
add;855200
dsp;771272
add;1754872
dsp;768032
dsp;728776
add;292088
dsp;706104
dsp;680152
add;872408
dsp;644192
dsp;641752
add;1702760
dsp;628648
add;1408736
dsp;624632
add;1723056
dsp;604536
add;544320
dsp;578824
add;1844960
dsp;544320
dsp;522912
add;1926688
dsp;475424
add;545312
dsp;453672
add;689648
dsp;451288
add;970992
dsp;397008
dsp;344416
add;925472
dsp;343680
dsp;296712
add;123696
dsp;292088
add;668672
dsp;272216
dsp;257528
add;1205976
dsp;246424
dsp;246000
add;1742280
dsp;244448
dsp;201504
add;1432872
dsp;186896
add;1673000
dsp;161848
add;1142888
dsp;144368
add;1201576
dsp;123696
add;1457880
dsp;87584
add;1883824
dsp;272
add;795216
dsp;545312
add;1143088
dsp;668672
add;278032
dsp;689648
dsp;795216
add;1684792
dsp;855200
add;976824
dsp;872408
dsp;925472
add;1704248
dsp;970992
dsp;976824
add;255288
dsp;1142888
add;960584
dsp;1143088
dsp;1201576
add;1674848
dsp;1205976
dsp;1394936
add;60768
dsp;1408736
add;1103944
dsp;1432872
add;952216
dsp;1457880
add;1859680
dsp;1504664
add;762144
dsp;1575648
add;171432
dsp;1653968
dsp;1673000
add;2008256
dsp;1674848
dsp;1684792
dsp;1702760
dsp;1704248
dsp;1723056
dsp;1742280
add;1656392
add;565624
add;1873480
add;1268568
add;1438096
dsp;1754872
dsp;1760048
add;1141016
dsp;1827680
dsp;1844960
add;402360
dsp;1859680
add;464296
dsp;1860176
dsp;1873480
add;1667496
dsp;1883824
dsp;1926688
add;1137344
dsp;2008256
dsp;2091360
add;721800
dsp;1667496
dsp;1656392
dsp;1438096
dsp;1268568
dsp;1141016
dsp;1137344
add;254488
add;1998968
dsp;1103944
dsp;960584
dsp;952216
dsp;762144
dsp;721800
add;1096408
dsp;565624
dsp;464296
dsp;402360
dsp;278032
add;1500944
dsp;255288
dsp;254488
add;230968
dsp;230968
add;813736
dsp;171432
add;1436744
dsp;60768
add;1787640
dsp;813736
dsp;1096408
add;371224
dsp;1436744
dsp;1500944
dsp;1787640
add;447760
dsp;1998968
dsp;447760
add;244296
dsp;371224
dsp;244296
